id,text,label
A22DFYZ7D0CYXV_20224,While the plot is a sound venture... It is sad that today's 'sexual appetites' must impose upon an otherwise fitting representation worthy of Arthur Conan Doyle's characters.,1
A3O2BTKSTYHJ8U_14807,Interesting holiday movie with some wonderful dancing!  How can you go wrong with a movie that includes the White Christmas song.,4
A2SDJIASRIC6RW_15078,"Well, it's The Duke so that 'she one positive plus lots of ""purdy"" scenery but there's lot of nothing going on except dialogue in between a few moments of shooting.  Best line:  I got a saddle older than you Ms. Lowe.",2
A1HYLS6I3JCIDF_1220,"Classic movie, if you live in a major city, we all feel like going crazy sometimes.",5
AGSJ89E1S1RLU_3711,"Excellent movie, really enjoyed it many years ago.  This time, due to the many improvements in movie technology since then, it was ""aged,"" but the story was still good.",5
AMOY5YV5F0KT0_23905,"disc broke up and stopped in cut 13, about 45 minutes into the film. will have to return it.",1
A3DXYKQQSRYOP1_12833,"Not bad by 1980s standards. If this movie were made today, I would give it one star.",3
A1FF7IQOMYW8I1_18517,"Oh, Orson!  So disappointing.  Where was the innovation, the mastery that propelled ""Citizen Kane?""  The plot was did not hold together at all.  Rita Hayworth is certainly eye-candy, but this was not enough to save this film.",2
AVIIN8G91RWM0_20673,"Sort of kept my interest, but could have been much better.  Suspense could have been better played out.
The gratis scenes of Britt Eckland shaking about could have been snipped.",3
ATRHBYDAIVET1_410,"I remember these as a child.  I loved them then, and I love them now.  Although they may seem a little campy now, the interaction of Emma Peele and Patrick McGee is as delightful as ever.",5
A1A7UZ2ZYVJRFG_13981,"This is a Warming, this dvd goes not come with slipcover
And to make matters worse The case was bruised and scratched
Not buy this piece of junk",1
A2YIZ3JB5KL1E6_5041,"we read the book then watch the movie. FANTASTIC BOOK AND MOVIE A MUST READ BOOK AND WATCH MOVIE I LOVED THAT I WAS MADE TO READ IT IN SCHOOL, ONE OFMY FAVORITE BOOKS!",5
A1KPQCUCTBIJ08_20714,"I thought my TV was dirty, you see small dirt specks in the movie.  Bad  Bad.  Not a clean movie at all.",3
A2GU74HKA2UITM_16295,"This movie is completely ridiculous. Some of these actors are so bad that it is funny, but Kevin Costner is awesome. It was worth watching just to see him.",1
A3QATQI1E3WCC1_14733,"Ehhhh not a huge Streisand fan but I figured I would give it a try. I was not ""won over"" by this movie.",1
A38D9ZR7D6JFIF_5363,Arrived on time & is a replacement for one that bit the dust having been watched so many time.  Very happy we found it on Amazon.  I am sure we will be back for more.,5
A2KD5HTG1VO403_23666,Picture was a very grainy black and white. The sound was even worse; I couldn't make out what was being said.,3
A33HXF6PT1NLI6_9496,"As a Christian, some things bothered me about the movie. The extramarital affair between the parents, for one. I love Sandra dee but this was disappointing. It is definitely a drama. I could've lived without this purchase!",2
A1Y0IC6A7NCV6_6147,"""Flashback Edition"".  I only pray that this means this is an ALL NEW edition of the DVD including deleted scenes, featurettes, audio commentary, and MORE!  Until then, I'll give it 3 stars for cool cover art.",3
AHRASE2UFPFKK_15241,"All star cast for a remarkable battle in the history of WW2.
 Allows a little insight into strategic planning. Good stuff!",4
ATQ8ZA1UUI28I_19943,"Meh. Average at best. Many of the ending scenes were very predictable. Not pissed I watched it, but wouldn't watch again.",3
A3K49CWCQPGRR7_4349,"It was a surprise.  The section 8 turned out to be the hero.

Excellent movie.. I was not aware there are SO MANY WWII  movies being made.

Why don't we move on from the that war??",5
A2S0Q5U7EDTOG8_9134,Great but I only watched in 2015 so it felt way outdated with the special effects and the storyline but the actors were great. But it was worth going back in time with a movie that goes back in time.,3
A3BJ7GLYS60H5S_4236,A family friendly movie with a great story and keeps your attention.  Excellent job to actors and directors. The human actors did a great job also...,5
A24TIXDRKUZR4I_7701,You really have to watch ever minute of the film or you will be so lost. Oprah and Danny did a great job.,2
AXEHH2F5SHVWB_4796,"This is a special treat with all the interviews from the actors, and Harper Lee.",5
A2ZG68W2OEBQ7M_9847,Enjoyable even after all these 36 years. This streaming version is very clear with good sound.,4
A1TV7HGUCYEVVP_10938,"Good movie, but was not a movie I would watch a second time. I made a mistake and ordered a second time. Was not pleased with my mistake. Should ask for refund.",4
AQNWTH5V2HWVF_15893,"Friends said it was a great movie so we got it. I'm sorry I wasted my time watching it, just too stupid in many parts. My husband liked it better than I, although we won't be watching it again.",3
A2XE3APT7TZ62X_8848,Both the story line and the acting were less than wonderful.  For the most part it was boring until the end.,2
A150PEQN59VJB4_9197,"I expected this movie to include the characters from the first..........no so.  But then it is an older movie.  Not as well plotted out as the first either.  Enjoyable for ""killing time"".  Love George Burns!!",4
A12YA3BE6TJK3U_5781,"One of  my favorites of the Brat Pack; I own it, and the ones I ordered or had on hand already from Amazon I gave as Christmas Gifts.",5
A3USW46J1R317P_19157,"With a cast like this, I expected better acting. Waste of time. Individually, these are USUALLY good actors. I don't know what happened here.",2
A3ML806VN6A9RC_1872,My eight yr. old watched the new Annie movie and wanted to come home and watch the original and loved it!,5
A131WR66C5ZONS_2852,I love this movie. It's a classic. Everyone does a terrific job. I love Kathy Bates,5
A3DKXWP5OKNBO9_9950,I'm a fan of disaster flicks and this was fine if you have a little time.  I give it 3 stars.,3
ATVEIRVUK2JT3_22577,This movie is the worst stupid crap I've ever seen. These other reviewers must all be young and black. Terrible acting and an idiotic story are all that's here. Keep away...,1
ACYURY6UOIZ11_6306,My wife and I watch this movie often. The quirky English characters are fun and I like Julia Roberts too,5
A1POOE1XR5YEU0_22164,Dated. Poor sound. Cars driving on the wrong side if the road. Low budget. Don't waste your time.,1
A35C3V122K88KZ_8310,"Great movie with live actors combined with great animation. Lot's of laughs. A great "" Who done it "" movie.",5
AZGRYH9TQH3V4_9408,Two great actors playing well off of each other.  I'm old enough to remember the original series.  This movie goes one better.,4
A2OHLWX520IBQ6_22569,"If you are a Selleck fan, this one's for you.  Also Marsha Mason's role takes a surprising turn.  You'll have to watch it to see it.",3
A3KJBPJ0T0MNPS_12487,This is a good movie that had a lot surprises around every corner. I am happy I added it to my collection,3
A28WGVF8FLKRP_10441,"I love De Niro. I really like this action adventure. The character is quite, thoughtful and intelligent and loyal. Good supporting cast.",4
A2WTYAN5OKJH1Y_12355,"The movie is an interesting oddity, it is fun enough to sustain multiple watches, but it lacks special features.",4
A13DEHB3R86T47_13150,"Another classic Cheech & chong for those cheech & chong movie fans. One for the collection. They don't make them like this anymore. For many who may remember, that is.",3
A2H7TYN6T4K4MH_21869,"Richard Pryor ""Live In Concert"" is definitely a lot funnier than this performance. I was definitely disappointed with this performance. Just not as funny as his other show I mentioned...",2
A3CE44SUJDTK34_8865,"Seems like a million years ago Marlon Brando changed acting.  He was different, that's for sure.  He owned the 50's.  This and On the Waterfront made his career.",4
ADDBSMV0PUH74_20214,Didn't care for this Sherlock.  I usually like Sherlock especially the ones on PBS.  Surely you can find some better Sherlocks because I love a good mystery.,2
A2OE08NLRSGXN7_14446,"Again, Frank Sinatra, and it was a great movie that my husband liked -- ergo...",4
APEF3VUMKA1CU_21426,One would expect better detail in the images but is naturally disappointed. So get a DVD instead. This is a waste of money.,1
AWBTQUQTTID97_17847,"Hello:

It would be wonderful if MGM would release Secret of Nimh, in it's original aspect ratio, which was  1:85.

It is such a neat animation and it deserves to see the whole picture.",3
A1HR5KF6K7RR7K_17261,"Good movie, but Back to the Future I is by far the best of the 3. It has a few scenes that don't flow very well.",3
A2NYPOQLOL61M4_22579,"This movie is a blast from the past.  Very entertaining, with a great story line in it.  Music is also fantastic",3
A2OG26Z5I3DBY4_12177,I found this film to be long and tiresome. It may be a film which the great actors in it remember/ed with embarrassment.,2
A1L4027QASTD2G_9750,"I'm fond of Midler, Hawn, and Keaton as performers, but this story fell a little flat. Sharper, more witty dialogue could've really made it something.",3
AX8LXITGF94L0_17668,2 stars for the script and 1 star for Charles Bronson. A typical reluctant warrior role for Bronson that his fans will enjoy.,3
A9Q28YTLYREO7_3108,Demi Moore can't act. This film does her no justice and is about as believable as Burt Reynolds's hair. What a waste of film.,1
A30TBI71B6XK6G_21317,One of those cheesy 70's movies it was ok but really was a bit far reaching in its plot.  The Dirt Bike Motorcycle Gang<shakes head>,3
A20PUBIH4UBNM2_2381,This is a sci-fi movie you just must see.  Ernest Borgnine plays a minor but significant role,5
A33XG3PBMC5CPD_7917,"Wife and daughter love this.  I thought it was good....not my first choice, but it makes my wife and daughter happy....that's very important to me!",4
AGY42GEIFO2XJ_23658,Amazon sent me (without description) the version for Europe (version 2) and i had to send it back!  Very annoying that they did not label it and I had to take time to run to the post office!!,2
A5NO2RIGLS2BX_8706,"""Contact"" was a good Jodie Foster movie.  The unusual plot twist left what her character really experienced up to each member of the audience's interpretation based on their own personal belief system.",4
A1XR2AG68VN0CZ_2893,Movie is great. Picture quality was terrible.  It appeared to be a very old movie when it was only made in 1995. Amazon needs to sharpen the quality.,4
A1H5OUCUX299LY_9549,Several good stars from the time and a nice updated remake of an old story. On snow instead of water this time.,4
A3616WS283GV8Q_12237,Still the most amazing soundtrack. Kind of fun to see downtown Vegas before the redo.,4
A3SEOFOQF1I06V_10082,"its creepy, its suppose to be...so its good, gwyneth paltrow was excellent in it :) and matt damon did creepy just oh so well, it was a good movie, might make you scared of homos though lol",4
A26QHW8S8PGU2V_12223,I was disappointed to find that this is not the original 1925 version of the film; it's the later version with the title cards deleted and a narrative soundtrack added,3
